id,GoodID,CatalogMarketID,Price,WriteDate
891196,336,10,455.00,2021-07-09 11:17:14.000000
891200,336,6,399.00,2021-09-09 13:54:05.000000
891204,336,9,309.00,2021-09-10 14:01:05.000000
891206,336,12,409.00,2021-08-25 00:02:09.000000
891214,328,174,2950.00,2021-06-24 13:59:25.000000
891215,328,328,2649.00,2021-07-02 01:08:13.000000
891216,328,393,2950.00,2021-06-24 13:59:25.000000
891217,328,175,2800.24,2021-07-15 14:54:51.000000
891218,328,28,2675.67,2021-07-15 00:37:46.000000
891220,328,157,2950.00,2021-06-24 13:59:25.000000
891229,328,383,2649.00,2021-07-02 01:08:13.000000
891231,328,389,2649.00,2021-07-02 16:54:43.000000
891239,328,288,2770.00,2021-07-13 19:52:35.000000
891240,339,80,1210.00,2021-06-24 13:59:25.000000
891241,339,82,1210.00,2021-06-24 13:59:25.000000
891242,339,827,1464.90,2021-06-24 13:59:25.000000
891245,337,80,1902.11,2021-09-09 19:56:05.000000
891247,337,328,1994.08,2021-09-13 14:23:05.000000
891254,337,792,2343.57,2021-09-13 14:23:05.000000
891257,337,9,1957.99,2021-09-13 20:25:05.000000
891260,337,28,1902.11,2021-09-10 14:01:05.000000
891306,345,157,1119.00,2021-06-24 13:59:25.000000
891308,345,9,1119.00,2021-07-12 22:31:44.000000
891315,359,288,1715.00,2021-06-24 13:59:26.000000
891332,344,792,1561.24,2021-09-06 13:33:06.000000
891333,344,28,1499.00,2021-07-15 00:34:25.000000
891347,344,13,1499.00,2021-08-30 15:43:05.000000
891350,344,834,1469.98,2021-08-26 15:14:06.000000
891352,344,44,1570.69,2021-08-26 12:13:06.000000
891353,344,43,1529.00,2021-08-26 12:13:06.000000
891354,344,36,1446.06,2021-09-07 19:42:08.000000
891356,344,9,1501.19,2021-08-26 21:16:05.000000
891361,385,80,5247.87,2021-08-14 15:24:15.000000
891366,385,383,2951.00,2021-06-24 13:59:26.000000
891370,385,792,5839.52,2021-09-03 19:12:05.000000
891379,385,128,4099.00,2021-06-24 13:59:26.000000
891387,385,12,4388.88,2021-09-02 01:01:05.000000
891388,385,449,4136.68,2021-09-13 17:24:05.000000
891392,385,9,4451.67,2021-09-11 11:08:05.000000
891401,357,288,1700.00,2021-07-13 19:52:36.000000
891402,399,183,2904.00,2021-06-24 13:59:26.000000
891405,399,827,2904.10,2021-06-24 13:59:26.000000
891406,399,790,2799.00,2021-07-06 12:53:37.000000
891410,399,383,2799.00,2021-07-06 12:53:37.000000
891415,397,328,4857.00,2021-07-05 12:12:10.000000
891432,397,383,4857.00,2021-06-28 07:20:07.000000
891484,434,790,2850.00,2021-07-08 14:36:01.000000
891485,434,449,3376.40,2021-07-15 12:20:32.000000
891487,434,383,2799.00,2021-07-06 12:53:38.000000
891491,477,792,2596.98,2021-07-13 14:19:23.000000
891498,477,28,2215.62,2021-07-12 18:02:44.000000
891504,438,833,2699.00,2021-06-24 13:59:27.000000
891510,432,6,215.00,2021-09-09 13:54:05.000000
891516,432,10,229.00,2021-07-09 11:17:18.000000
891524,465,833,3450.00,2021-06-24 13:59:27.000000
891526,440,833,3599.00,2021-06-24 13:59:27.000000
891532,505,6,235.00,2021-09-28 16:40:13.000000
891535,505,10,235.00,2021-09-28 16:40:13.000000
891540,505,12,234.79,2021-09-28 16:40:13.000000
891552,526,10,439.00,2021-07-09 11:17:20.000000
891558,526,9,392.00,2021-09-10 04:59:05.000000
891561,526,6,409.00,2021-09-09 13:54:05.000000
891569,526,12,395.00,2021-08-25 00:02:09.000000
891575,454,328,1420.00,2021-07-02 01:08:15.000000
891579,572,80,1599.00,2021-08-26 15:14:08.000000
891580,572,82,1599.00,2021-09-07 16:41:07.000000
891587,572,792,1743.17,2021-09-02 19:07:06.000000
891600,572,834,1694.75,2021-09-13 20:25:06.000000
891646,566,80,1634.00,2021-07-02 01:08:16.000000
891647,566,82,1747.98,2021-07-15 12:20:33.000000
891651,566,10,1702.45,2021-07-14 10:24:03.000000
891657,566,792,1800.20,2021-07-14 17:09:47.000000
891658,566,9,1846.03,2021-07-14 17:09:47.000000
891665,566,12,1755.00,2021-07-09 17:17:07.000000
891668,566,28,1707.84,2021-07-15 00:37:52.000000
891672,566,128,1819.00,2021-07-13 12:00:24.000000
891678,566,827,1799.00,2021-06-24 13:59:29.000000
891679,566,834,1696.00,2021-07-12 16:53:52.000000
891689,626,80,1290.00,2021-08-25 12:05:06.000000
891690,626,82,1290.00,2021-09-07 16:41:07.000000
891698,626,28,1290.00,2021-09-08 16:49:09.000000
891706,626,792,1428.29,2021-09-16 11:02:19.000000
891711,626,9,1290.00,2021-09-08 16:49:09.000000
891715,597,28,439.00,2021-06-24 13:59:29.000000
891720,597,19,406.33,2021-07-05 19:43:51.000000
891727,597,9,406.33,2021-07-05 23:21:15.000000
891728,597,10,439.00,2021-07-09 11:17:22.000000
891729,597,6,439.00,2021-06-24 13:59:29.000000
891734,581,80,5449.71,2021-08-25 00:02:10.000000
891735,581,183,3598.00,2021-06-24 13:59:29.000000
891738,581,328,3598.00,2021-07-05 12:12:14.000000
891740,581,792,6064.16,2021-09-01 15:58:08.000000
891747,581,383,3598.00,2021-06-24 13:59:29.000000
891750,581,128,4199.00,2021-06-24 13:59:29.000000
891766,581,9,5661.35,2021-09-09 19:56:06.000000
891773,660,6,331.00,2021-09-11 17:10:10.000000
891775,660,10,331.00,2021-08-25 00:02:12.000000
891789,660,9,282.00,2021-08-31 15:50:09.000000
891792,660,12,302.00,2021-08-25 00:02:12.000000
891797,646,6,290.00,2021-08-25 00:02:11.000000
891798,646,10,290.00,2021-08-25 00:02:11.000000
891827,663,80,1921.00,2021-07-09 17:17:07.000000
891828,663,82,1921.00,2021-07-09 17:17:07.000000
891835,685,13,235.00,2021-09-27 16:33:08.000000
891836,685,6,235.00,2021-09-27 16:33:08.000000
891842,685,12,234.33,2021-09-27 16:33:08.000000
891851,685,10,235.00,2021-09-27 16:33:08.000000
891866,666,827,2595.70,2021-06-24 13:59:30.000000
891870,674,80,1500.16,2021-06-24 13:59:30.000000
891871,674,82,1500.16,2021-09-07 16:41:08.000000
891885,674,9,1996.92,2021-09-11 05:06:06.000000
891887,674,792,1996.92,2021-09-13 17:24:07.000000
891888,674,834,1879.00,2021-09-10 14:01:07.000000
891892,674,6,1849.00,2021-09-09 13:54:07.000000
891893,674,28,1967.34,2021-09-13 20:25:06.000000
891898,674,13,1942.38,2021-09-14 02:26:06.000000
891902,762,328,3136.62,2021-07-15 12:20:38.000000
891905,762,230,3202.75,2021-07-15 12:20:38.000000
891910,762,792,3608.57,2021-07-14 17:09:48.000000
891912,762,227,3114.19,2021-07-15 12:20:38.000000
891914,762,9,3010.64,2021-07-14 17:09:48.000000
891917,762,28,3105.78,2021-07-15 00:37:56.000000
891919,762,5,3114.19,2021-07-15 12:20:38.000000
891921,762,19,4124.07,2021-07-15 12:20:38.000000
891925,762,833,2699.00,2021-06-24 13:59:30.000000
891929,731,43,2089.00,2021-09-10 14:01:06.000000
891943,731,6,1999.00,2021-07-02 21:06:25.000000
891946,731,792,2050.97,2021-08-27 18:23:07.000000
891949,731,9,2050.97,2021-09-11 05:06:06.000000
891956,731,834,1994.00,2021-07-08 20:06:04.000000
891957,731,28,2020.58,2021-09-08 19:50:08.000000
891958,731,10,1972.16,2021-09-10 11:00:08.000000
891961,714,328,309.56,2021-07-10 11:10:30.000000
891962,714,6,439.00,2021-06-24 13:59:31.000000
891964,714,10,439.00,2021-07-09 11:17:24.000000
891965,714,9,309.56,2021-07-02 01:08:17.000000
891969,714,19,406.33,2021-07-05 19:43:54.000000
891972,714,28,439.00,2021-06-24 13:59:31.000000
891986,776,328,209.97,2021-09-09 19:56:07.000000
891989,776,9,209.97,2021-09-09 19:56:07.000000
891990,776,10,275.00,2021-07-09 11:17:27.000000
891991,776,12,251.00,2021-08-25 01:43:25.000000
891994,776,6,275.00,2021-09-05 19:27:07.000000
892010,779,328,212.55,2021-09-10 14:01:06.000000
892013,779,9,212.55,2021-09-10 14:01:07.000000
892015,779,12,251.00,2021-08-25 00:02:12.000000
892020,779,10,275.00,2021-07-09 11:17:27.000000
892047,778,12,251.00,2021-08-25 00:02:12.000000
892049,778,10,275.00,2021-07-09 11:17:26.000000
892060,778,9,230.48,2021-09-02 07:03:06.000000
892092,770,328,320.70,2021-07-06 16:38:51.000000
892093,770,10,439.00,2021-07-09 11:17:26.000000
892096,770,9,320.70,2021-07-06 20:16:01.000000
892097,770,6,439.00,2021-06-24 13:59:31.000000
892103,770,28,439.00,2021-06-24 13:59:31.000000
892104,770,19,406.33,2021-07-05 19:43:54.000000
892113,768,328,221.49,2021-09-10 14:01:06.000000
892115,768,9,221.49,2021-09-10 14:01:06.000000
892121,768,12,251.00,2021-08-25 00:02:12.000000
892126,768,6,259.00,2021-09-09 13:54:06.000000
892128,768,10,275.00,2021-07-09 11:17:26.000000
892138,798,341,3189.42,2021-06-24 13:59:32.000000
892139,805,80,1449.00,2021-08-14 16:14:05.000000
892140,805,82,1449.00,2021-09-07 16:41:09.000000
892143,805,10,1428.30,2021-09-04 10:17:07.000000
892146,805,9,1424.00,2021-09-06 13:33:08.000000
892147,805,792,1550.02,2021-09-08 16:49:11.000000
892162,805,28,1424.00,2021-09-06 16:34:08.000000
892178,805,43,1519.00,2021-08-25 00:02:11.000000
892183,805,836,1425.00,2021-09-05 19:27:08.000000
892187,809,10,265.00,2021-07-09 11:17:27.000000
892191,809,6,265.00,2021-08-26 21:16:07.000000
892197,809,12,239.00,2021-08-25 00:02:12.000000
892201,809,9,233.45,2021-09-13 20:25:06.000000
892218,824,12,239.00,2021-08-25 00:02:12.000000
892222,824,9,222.49,2021-09-13 20:25:06.000000
892223,824,13,265.00,2021-08-30 15:43:07.000000
892226,824,6,265.00,2021-08-14 14:55:11.000000
892231,824,10,265.00,2021-07-09 11:17:28.000000
892235,818,80,1656.00,2021-07-09 17:17:10.000000
892236,818,82,1656.00,2021-07-09 17:17:10.000000
892238,870,328,213.01,2021-07-14 17:09:49.000000
892240,870,6,275.00,2021-09-11 23:12:07.000000
892244,870,10,275.00,2021-07-09 11:17:29.000000
892254,870,9,213.01,2021-07-14 20:54:14.000000
892257,870,12,251.00,2021-08-25 00:02:12.000000
892266,887,19,406.33,2021-07-05 19:43:57.000000
892271,887,28,439.00,2021-06-24 13:59:33.000000
892282,887,10,439.00,2021-07-09 11:17:29.000000
892284,887,6,439.00,2021-06-24 13:59:33.000000
892285,887,9,406.33,2021-07-05 23:21:19.000000
892289,907,10,229.00,2021-07-09 11:17:29.000000
892313,932,9,230.40,2021-09-13 20:25:07.000000
892321,932,12,249.00,2021-09-11 23:12:07.000000
892324,932,10,275.00,2021-07-09 11:17:30.000000
892357,905,10,331.00,2021-08-14 14:55:11.000000
892358,905,6,331.00,2021-08-14 14:55:11.000000
892359,905,12,302.00,2021-08-25 00:02:12.000000
892366,905,9,293.00,2021-09-09 22:57:06.000000
892380,916,80,1799.00,2021-08-14 14:55:11.000000
892381,916,82,1799.00,2021-09-07 16:41:09.000000
892382,916,328,1909.54,2021-09-13 14:23:07.000000
892385,916,792,2234.06,2021-09-13 14:23:07.000000
892386,916,9,1877.50,2021-09-13 20:25:07.000000
892409,916,28,1893.38,2021-09-13 14:23:07.000000
892412,970,827,2441.50,2021-06-24 13:59:34.000000
892429,979,9,247.86,2021-07-13 19:52:42.000000
892434,979,28,275.00,2021-06-24 13:59:34.000000
892443,979,19,256.72,2021-07-15 12:20:41.000000
892448,979,12,253.00,2021-07-02 13:16:54.000000
892450,979,10,275.00,2021-07-09 11:17:32.000000
892454,995,80,2360.00,2021-07-02 13:16:55.000000
892456,995,833,2360.00,2021-06-24 13:59:34.000000
892465,973,10,275.00,2021-07-09 11:17:31.000000
892486,984,13,229.00,2021-08-30 15:43:07.000000
892493,984,6,215.00,2021-09-09 13:54:08.000000
892504,984,10,229.00,2021-07-09 11:17:32.000000
892510,981,328,312.65,2021-07-03 11:31:05.000000
892511,981,9,312.65,2021-07-03 14:20:51.000000
892520,981,6,439.00,2021-06-24 13:59:35.000000
892526,981,19,406.33,2021-07-05 19:43:56.000000
892527,981,10,439.00,2021-07-09 11:17:32.000000
892531,981,28,439.00,2021-06-24 13:59:35.000000
892541,986,12,206.00,2021-08-25 00:02:13.000000
892544,986,10,229.00,2021-07-09 11:17:32.000000
892549,986,9,202.22,2021-08-31 18:51:07.000000
892553,986,13,229.00,2021-08-30 15:43:07.000000
892560,1024,383,4199.00,2021-06-24 13:59:35.000000
892561,1024,352,4199.00,2021-06-24 13:59:35.000000
892562,1024,28,5474.04,2021-07-15 00:38:02.000000
892566,1081,80,5247.87,2021-08-14 14:55:12.000000
892570,1081,328,2950.00,2021-07-05 12:12:21.000000
892572,1081,9,3714.38,2021-09-27 16:33:11.000000
892577,1081,383,2950.00,2021-06-24 13:59:36.000000
892580,1081,128,4099.00,2021-06-24 13:59:36.000000
892585,1081,13,4262.91,2021-09-27 16:33:10.000000
892594,1081,792,4612.81,2021-09-27 16:33:11.000000
892627,1151,6,3399.00,2021-08-25 00:02:13.000000
892632,1151,792,3670.92,2021-09-08 19:50:10.000000
892634,1151,10,3517.97,2021-09-09 10:53:13.000000
892636,1151,28,3616.51,2021-09-08 19:50:10.000000
892639,1109,80,1165.00,2021-06-24 13:59:36.000000
892642,1109,792,1198.24,2021-08-14 14:55:11.000000
892648,1109,28,1123.58,2021-08-14 14:55:11.000000
892650,1109,9,1140.48,2021-08-14 14:55:10.000000
892678,1145,80,1111.63,2021-09-13 17:24:08.000000
892680,1145,328,1111.63,2021-09-13 17:24:08.000000
892698,1145,10,1097.40,2021-09-01 09:56:09.000000
892701,1145,792,1199.99,2021-09-07 22:43:07.000000
892708,1145,449,1300.95,2021-09-11 20:11:07.000000
892709,1145,38,1317.00,2021-08-14 14:55:12.000000
892717,1145,6,1379.00,2021-08-14 14:55:12.000000
892720,1145,28,1158.49,2021-09-08 13:48:14.000000
892721,1145,9,1136.47,2021-09-10 14:01:08.000000
892729,1010,827,1837.55,2021-06-24 13:59:36.000000
892732,1071,328,5041.00,2021-07-05 12:12:22.000000
892751,1071,790,5041.00,2021-08-14 14:55:11.000000
892753,1071,383,5041.00,2021-06-24 13:59:36.000000
892755,1071,9,5758.69,2021-09-28 16:40:16.000000
892758,1100,80,1172.00,2021-08-25 00:02:14.000000
892760,1100,28,1187.34,2021-08-25 00:02:14.000000
892762,1100,792,1260.64,2021-08-25 00:02:14.000000
892774,1100,12,1219.48,2021-09-08 22:51:11.000000
892779,1100,43,1228.00,2021-08-25 00:02:14.000000
892786,1100,13,1183.52,2021-09-09 13:54:08.000000
892787,1100,834,1171.80,2021-08-26 15:14:09.000000
892788,1100,9,1205.28,2021-08-25 00:02:14.000000
892790,1100,10,1169.47,2021-09-11 11:08:07.000000
892795,1168,328,3199.00,2021-06-24 13:59:36.000000
892820,1168,383,3100.00,2021-08-27 12:21:09.000000
892822,1170,328,3390.00,2021-06-24 13:59:36.000000
892824,1170,449,3893.43,2021-07-15 12:20:45.000000
892827,1158,80,2273.00,2021-06-25 17:14:07.000000
892828,1158,82,2273.00,2021-09-07 16:41:10.000000
892833,1158,449,2615.05,2021-09-13 17:24:07.000000
892866,1201,6,349.00,2021-09-09 13:54:09.000000
892868,1201,9,349.00,2021-09-09 16:55:07.000000
892873,1201,10,439.00,2021-07-09 11:17:35.000000
892880,1201,12,395.00,2021-08-25 00:02:15.000000
892883,1276,28,5890.77,2021-07-15 00:38:06.000000
892904,1265,827,6682.00,2021-06-24 13:59:37.000000
892913,1185,80,4221.93,2021-06-29 00:53:25.000000
892914,1185,183,3196.00,2021-06-24 13:59:37.000000
892915,1185,82,4221.93,2021-07-15 00:38:05.000000
892919,1185,394,3799.00,2021-07-06 12:53:48.000000
892923,1185,383,3196.00,2021-06-24 13:59:37.000000
892925,1185,128,4099.00,2021-06-24 13:59:37.000000
892927,1185,790,3380.00,2021-07-08 14:36:17.000000
892929,1185,12,4388.88,2021-06-30 09:57:19.000000
892933,1185,28,4622.99,2021-07-15 00:38:05.000000
892935,1185,827,3469.50,2021-06-24 13:59:37.000000
892936,1185,9,4385.89,2021-06-29 00:53:25.000000
892950,1230,328,8246.30,2021-09-29 17:08:11.000000
892964,1230,9,9235.77,2021-09-29 17:08:12.000000
892968,1230,383,6790.00,2021-08-25 00:02:16.000000
892988,1235,12,233.00,2021-08-25 00:02:15.000000
892992,1235,9,233.00,2021-09-13 23:26:07.000000
892993,1235,10,259.00,2021-07-09 11:17:36.000000
893004,1274,80,1580.00,2021-06-24 13:59:38.000000
893005,1274,82,2155.00,2021-09-13 20:25:08.000000
893039,1303,834,2140.98,2021-09-08 10:47:14.000000
893040,1303,9,2245.93,2021-09-08 16:49:14.000000
893049,1303,6,2099.00,2021-08-30 21:45:10.000000
893057,1303,43,2160.00,2021-09-13 17:24:08.000000
893058,1303,792,2198.86,2021-09-08 19:50:12.000000
893063,1303,10,2115.67,2021-09-09 10:53:14.000000
893064,1303,28,2166.28,2021-08-25 00:02:15.000000
893074,1297,183,5179.00,2021-06-29 00:53:28.000000
893075,1297,174,5179.00,2021-06-29 00:53:28.000000
893076,1297,175,5571.93,2021-09-13 14:23:08.000000
893077,1297,328,5179.00,2021-07-05 12:12:24.000000
893091,1297,383,5179.00,2021-06-28 07:20:22.000000
893099,1297,9,5851.42,2021-09-13 23:26:07.000000
893110,1341,80,1452.12,2021-06-24 13:59:38.000000
893111,1341,82,1452.12,2021-09-07 16:41:11.000000
893132,1341,792,1692.38,2021-09-07 10:40:17.000000
893138,1341,28,1449.94,2021-09-13 14:23:09.000000
893140,1341,9,1449.94,2021-09-11 17:10:12.000000
893156,1485,827,1464.90,2021-06-24 13:59:38.000000
893179,1492,9,230.67,2021-09-13 17:24:08.000000
893180,1492,6,279.00,2021-06-24 13:59:39.000000
893189,1492,12,251.00,2021-08-25 00:02:17.000000
893196,1492,10,279.00,2021-07-09 11:17:39.000000
893206,1487,43,2027.00,2021-09-10 14:01:10.000000
893207,1487,6,1899.00,2021-08-30 21:45:10.000000
893214,1487,9,1989.39,2021-09-01 00:53:08.000000
893215,1487,10,1931.60,2021-09-11 11:08:09.000000
893224,1487,792,1989.39,2021-09-08 16:49:15.000000
893233,1392,80,1277.00,2021-08-14 13:57:32.000000
893234,1392,82,1277.00,2021-09-07 16:41:11.000000
893243,1392,9,1419.12,2021-09-03 22:13:10.000000
893259,1392,28,1398.10,2021-09-06 13:33:10.000000
893260,1392,792,1475.88,2021-09-07 22:43:07.000000
893265,1392,43,1446.00,2021-09-03 16:11:10.000000
893267,1392,10,1363.89,2021-09-11 11:08:09.000000
893269,1392,834,1379.70,2021-09-10 14:01:09.000000
893294,1455,80,1426.00,2021-08-14 13:57:31.000000
893295,1455,82,1426.00,2021-09-07 16:41:11.000000
893296,1455,328,1498.13,2021-09-13 15:25:48.000000
893301,1455,792,1662.12,2021-09-02 19:07:09.000000
893308,1455,6,1539.00,2021-08-30 21:45:10.000000
893323,1455,9,1411.47,2021-09-10 20:03:08.000000
893325,1455,28,1411.47,2021-09-11 05:06:08.000000
893331,1455,10,1592.86,2021-09-01 09:56:09.000000
893333,1455,834,1569.00,2021-09-01 12:57:11.000000
893334,1455,43,1693.00,2021-09-10 14:01:09.000000
893341,1599,19,406.33,2021-07-05 19:44:04.000000
893342,1599,10,439.00,2021-07-09 11:17:42.000000
893343,1599,28,439.00,2021-06-24 13:59:40.000000
893348,1599,6,439.00,2021-06-24 13:59:40.000000
893349,1599,9,406.33,2021-07-05 23:21:28.000000
893380,1607,833,3540.00,2021-06-24 13:59:40.000000
893382,1521,328,1614.91,2021-09-14 16:12:19.000000
893398,1521,28,1598.18,2021-09-14 16:12:19.000000
893401,1521,43,1869.00,2021-09-10 14:01:10.000000
893402,1521,9,1538.94,2021-09-06 13:33:10.000000
893404,1521,834,1729.00,2021-09-01 12:57:12.000000
893406,1521,6,1699.00,2021-08-30 21:45:11.000000
893409,1521,792,1834.92,2021-09-09 13:54:10.000000
893420,1549,328,1962.13,2021-09-14 19:21:01.000000
893436,1549,792,2291.00,2021-09-14 19:21:01.000000
893445,1549,28,1941.79,2021-09-14 19:21:01.000000
893446,1549,9,1938.97,2021-09-10 23:04:09.000000
893459,1585,10,439.00,2021-07-09 11:17:40.000000
893461,1585,6,439.00,2021-06-24 19:39:43.000000
893467,1585,9,366.00,2021-09-10 04:59:08.000000
893474,1614,834,2015.00,2021-06-25 13:57:47.000000
893475,1614,827,2518.60,2021-06-24 13:59:41.000000
893479,1771,328,181.84,2021-07-15 12:20:50.000000
893480,1771,19,243.47,2021-07-15 12:20:50.000000
893483,1771,28,180.00,2021-06-24 13:59:41.000000
893489,1771,9,180.00,2021-07-09 20:06:21.000000
893494,1771,10,259.00,2021-07-09 11:17:43.000000
893495,1666,328,190.24,2021-07-14 17:09:54.000000
893498,1666,28,190.24,2021-07-08 14:36:25.000000
893499,1666,9,190.24,2021-07-08 20:06:19.000000
893503,1666,10,259.00,2021-07-09 11:17:41.000000
893507,1697,328,220.04,2021-07-14 20:54:27.000000
893512,1697,19,261.97,2021-07-15 12:20:52.000000
893520,1697,18,279.00,2021-07-05 12:12:30.000000
893521,1697,9,220.04,2021-07-14 20:54:27.000000
893522,1697,28,279.00,2021-06-24 13:59:41.000000
893526,1697,10,279.00,2021-07-09 11:17:43.000000
893530,1674,80,1440.78,2021-09-13 20:25:11.000000
893531,1674,82,1464.00,2021-09-13 20:25:11.000000
893533,1674,6,1599.00,2021-08-30 21:45:11.000000
893535,1674,834,1421.20,2021-09-07 19:42:13.000000
893544,1674,43,1539.00,2021-09-13 11:22:09.000000
893554,1674,10,1416.37,2021-09-10 11:00:12.000000
893559,1674,792,1480.19,2021-09-13 17:24:09.000000
893562,1674,28,1458.17,2021-09-13 20:25:11.000000
893565,1674,9,1517.89,2021-09-13 14:23:10.000000
893570,1766,833,3050.00,2021-06-24 13:59:41.000000
893574,1799,80,1571.95,2021-08-25 12:05:11.000000
893575,1799,82,1571.95,2021-09-07 16:41:12.000000
893576,1799,328,1666.14,2021-09-13 14:23:09.000000
893580,1799,28,1652.04,2021-09-13 14:23:09.000000
893583,1799,449,1806.18,2021-09-10 17:02:09.000000
893585,1799,792,1949.30,2021-09-13 14:23:09.000000
893597,1799,9,1638.19,2021-09-13 18:27:30.000000
893606,1793,80,1953.20,2021-08-14 16:14:06.000000
893607,1793,328,1953.20,2021-08-14 16:14:06.000000
893624,1793,28,1953.20,2021-08-14 16:14:06.000000
893629,1793,9,1953.20,2021-08-14 16:14:06.000000
893631,1793,792,2229.66,2021-09-13 14:23:09.000000
893635,1824,827,2570.00,2021-06-24 13:59:42.000000
893637,1824,828,3000.00,2021-06-24 13:59:42.000000
893687,2123,833,2877.34,2021-06-24 13:59:43.000000
893688,1929,80,1279.00,2021-06-24 13:59:44.000000
893689,1929,82,2036.00,2021-09-13 20:25:10.000000
893729,2144,827,4034.90,2021-06-24 13:59:44.000000
893753,1958,827,4857.30,2021-06-24 13:59:44.000000
893762,2166,328,1101.00,2021-08-27 15:22:11.000000
893768,2166,28,1101.00,2021-08-26 15:14:12.000000
893771,2166,792,1182.54,2021-09-13 14:23:09.000000
893778,2130,328,1926.10,2021-07-15 12:20:53.000000
893782,2130,28,1926.07,2021-07-15 12:20:53.000000
893786,2130,792,2164.82,2021-07-14 17:09:55.000000
893789,2130,9,1927.55,2021-07-15 00:38:16.000000
893791,2130,449,2160.48,2021-07-15 12:20:53.000000
893804,2178,827,2441.50,2021-06-24 13:59:44.000000
